date,retentionD1
9/3/2022,0.979383659
9/3/2022,0.889316126
9/3/2022,4.235165243
9/3/2022,17.62941468
9/3/2022,4.094263486
9/3/2022,8.49131816
9/3/2022,15.74470989
9/3/2022,14.00883613
9/3/2022,16.18259631
9/3/2022,0.876666411
9/3/2022,3.155618882
9/3/2022,0.608477125
9/3/2022,13.68278084
9/3/2022,3.228316408
9/3/2022,15.6468899
9/3/2022,15.17839875
9/3/2022,0.634328207
9/3/2022,15.33192044
9/3/2022,14.89084173
9/3/2022,8.116240937
9/3/2022,2.146678763
9/3/2022,31.96416328
9/3/2022,7.331481279
9/3/2022,4.792010255
9/3/2022,24.97197009
9/3/2022,1.248729215
9/3/2022,1.799479156
9/3/2022,0.565718893
9/3/2022,3.982752397
9/3/2022,5.684023592
9/3/2022,0.970284638
9/3/2022,6.969816694
9/3/2022,24.97615635
9/3/2022,66.25272705
9/3/2022,17.15268561
9/3/2022,4.688884341
9/3/2022,4.024193482
9/3/2022,1.040128101
9/3/2022,15.05061755
9/3/2022,1.028206774
9/3/2022,13.2672897
9/3/2022,60.45512785
9/3/2022,3.139772202
9/3/2022,2.67943512
9/3/2022,25.40523099
9/3/2022,5.918070496
9/3/2022,75.1894872
9/3/2022,4.880454469
9/3/2022,138.4406354
9/3/2022,5.684023592
9/3/2022,26.42487391
9/3/2022,0.517867362
9/3/2022,6.920414616
9/3/2022,44.00515316
9/3/2022,1.894676229
9/3/2022,6.641126772
9/3/2022,18.74822445
9/3/2022,25.20495008
9/3/2022,13.96001565
9/3/2022,4.512823392
9/3/2022,73.59001416
9/3/2022,21.82450044
9/3/2022,4.441934753
9/3/2022,0.929788715
9/3/2022,6.101042706
9/3/2022,15.85418668
9/3/2022,16.18259631
9/3/2022,1.894676229
9/3/2022,0.720809235
9/3/2022,61.58554673
9/3/2022,3.486310118
9/3/2022,15.33192044
9/3/2022,34.22222538
9/3/2022,4.598391198
9/3/2022,1.440525736
9/3/2022,11.14582634
9/3/2022,1.459549019
9/3/2022,8.302652596
9/3/2022,30.39381266
9/3/2022,16.6771881
9/3/2022,9.003824391
9/3/2022,4.461293488
9/3/2022,7.773385817
9/3/2022,2.202891638
9/3/2022,7.781623185
9/3/2022,6.969816694
9/3/2022,2.679362481
9/3/2022,0.721185414
9/3/2022,5.145042509
9/3/2022,41.93445046
9/3/2022,1.891529264
9/3/2022,4.880454469
9/3/2022,14.03820664
9/3/2022,17.55958628
9/3/2022,115.4701834
9/3/2022,57.24085136
9/3/2022,3.14311346
9/3/2022,65.31203122
9/3/2022,5.192692359
9/3/2022,3.896717894
9/3/2022,4.512823392
9/3/2022,16.34911649
9/3/2022,1.989116056
9/3/2022,14.34265066
9/3/2022,2.229836432
9/3/2022,43.94216848
9/3/2022,24.24030293
9/3/2022,0.73286175
9/3/2022,78.36135399
9/3/2022,0.645249118
9/3/2022,15.08059618
9/3/2022,0.5280043
9/3/2022,6.730645856
9/3/2022,1.263740595
9/3/2022,2.180660097
9/3/2022,8.600352887
9/3/2022,51.47602104
9/3/2022,0.501334576
9/3/2022,2.922572213
9/3/2022,44.51560736
9/3/2022,2.194967147
9/3/2022,12.33134114
9/3/2022,0.565612736
9/3/2022,25.72663234
9/3/2022,34.22222538
9/3/2022,19.99394325
9/3/2022,0.645249118
9/3/2022,58.42663053
9/3/2022,1.105005109
9/3/2022,66.74871065
9/3/2022,21.12860306
9/3/2022,2.393189486
9/3/2022,1.103009678
9/3/2022,13.16799303
9/3/2022,24.15901583
9/3/2022,5.684023592
9/3/2022,107.6661975
9/3/2022,1.261584104
9/3/2022,1.150274219
9/3/2022,1.663445457
9/3/2022,3.177554623
9/3/2022,1.649163792
9/3/2022,2.261122089
9/3/2022,0.614042864
9/3/2022,6.79940667
9/3/2022,0.816381901
9/3/2022,2.584208093
9/3/2022,1.040128101
9/3/2022,15.6324877
9/3/2022,20.52744348
9/3/2022,11.14198711
9/3/2022,5.297473582
9/3/2022,16.34911649
9/3/2022,0.932039097
9/3/2022,50.83239845
9/3/2022,10.96233908
9/3/2022,15.34417783
9/3/2022,1.157453415
9/3/2022,52.53928845
9/3/2022,61.90803167
9/3/2022,9.342352278
9/3/2022,28.06766055
9/3/2022,20.22671354
9/3/2022,4.64860023
9/3/2022,9.801534635
9/3/2022,28.12997403
9/3/2022,1.139426782
9/3/2022,6.666656096
9/3/2022,9.342352278
9/3/2022,4.880454469
9/3/2022,11.97234695
9/3/2022,2.599197662
9/3/2022,2.104462323
9/3/2022,3.248013481
9/3/2022,33.46756312
9/3/2022,4.189417874
9/3/2022,4.688884341
9/3/2022,18.95898638
9/3/2022,15.6468899
9/3/2022,0.609235731
9/3/2022,6.641126772
9/3/2022,6.101042706
9/3/2022,5.192692359
9/3/2022,1.488091034
9/3/2022,18.93442708
9/3/2022,0.83557964
9/3/2022,4.699245819
9/3/2022,3.388722809
9/3/2022,1.894676229
9/3/2022,59.18129279
9/3/2022,62.22079562
9/3/2022,15.81937035
9/3/2022,15.81937035
9/3/2022,11.8642286
9/3/2022,3.486310118
9/3/2022,61.90803167
9/3/2022,6.83215381
9/3/2022,36.36450381
9/3/2022,3.248013481
9/3/2022,0.880108393
9/3/2022,8.555672323
9/3/2022,8.854544116
9/3/2022,23.98017616
9/3/2022,19.26205441
9/3/2022,49.37949462
9/3/2022,23.20821974
9/3/2022,4.64860023
9/3/2022,1.44942578
9/3/2022,26.42487391
9/3/2022,4.446360353
9/3/2022,1.937895504
9/3/2022,5.684023592
9/3/2022,3.486310118
9/3/2022,0.786046947
9/3/2022,0.680514482
9/3/2022,36.68183962
9/3/2022,24.24030293
9/3/2022,5.518921851
9/3/2022,19.99394325
9/3/2022,63.03845055
9/3/2022,6.969816694
9/3/2022,1.204358854
9/3/2022,5.145042509
9/3/2022,2.949783743
9/3/2022,37.43650187
9/3/2022,21.54014329
9/3/2022,28.93799147
9/3/2022,9.807393514
9/3/2022,6.101042706
9/3/2022,0.932039097
9/3/2022,5.995837546
9/3/2022,22.7873991
9/3/2022,18.76607081
9/3/2022,2.967252776
9/3/2022,0.5280043
9/3/2022,16.98616543
9/3/2022,2.912356898
9/3/2022,19.49751286
9/3/2022,2.584208093
9/3/2022,9.807393514
9/3/2022,0.609235731
9/3/2022,13.28915065
9/3/2022,2.252637974
9/3/2022,2.967252776
9/3/2022,59.00651912
9/3/2022,7.897440936
9/3/2022,0.5280043
9/3/2022,4.234377064
9/3/2022,28.27106495
9/3/2022,2.803680266
9/3/2022,0.501334576
9/3/2022,16.52820173
9/3/2022,0.423010335
9/3/2022,5.684023592
9/3/2022,14.96236979
9/3/2022,4.880454469
9/3/2022,6.641126772
9/3/2022,1.070335947
9/3/2022,35.22893579
9/3/2022,1.040128101
9/3/2022,4.259297661
9/3/2022,7.807263605
9/3/2022,0.651939777
9/3/2022,1.715808711
9/3/2022,5.038734366
9/3/2022,12.75097392
9/3/2022,97.43955269
9/3/2022,4.741347268
9/3/2022,28.12997403
9/3/2022,0.63514685
9/3/2022,2.967252776
9/3/2022,18.40490062
9/3/2022,9.342352278
9/3/2022,14.74471669
9/3/2022,37.43650187
9/3/2022,1.238109919
9/3/2022,11.53438609
9/3/2022,6.730645856
9/3/2022,0.505397275
9/3/2022,51.96065153
9/3/2022,3.628292109
9/3/2022,3.052033642
9/3/2022,0.916241374
9/3/2022,0.915312729
9/3/2022,0.65185499
9/3/2022,5.684023592
9/3/2022,14.24855134
9/3/2022,0.501334576
9/3/2022,26.95041021
9/3/2022,1.894676229
9/3/2022,3.982752397
9/3/2022,57.72838897
9/3/2022,0.736530807
9/3/2022,0.614042864
9/3/2022,1.552263986
9/3/2022,0.608477125
9/3/2022,15.85418668
9/3/2022,0.926715561
9/3/2022,2.033063737
9/3/2022,9.342352278
9/3/2022,13.40961943
9/3/2022,2.115066171
9/3/2022,27.84232444
9/3/2022,1.555876321
9/3/2022,92.48987436
9/3/2022,18.32586679
9/3/2022,3.775194707
9/3/2022,7.897440936
9/3/2022,1.060865491
9/3/2022,59.95914425
9/3/2022,58.19777158
9/3/2022,43.48868946
9/3/2022,16.18259631
9/3/2022,12.14970949
9/3/2022,59.12643365
9/3/2022,103.7685126
9/3/2022,34.22222538
9/3/2022,30.39381266
9/3/2022,34.50658253
9/3/2022,1.021508541
9/3/2022,3.591542364
9/3/2022,5.145042509
9/3/2022,8.41823914
9/3/2022,15.81937035
9/3/2022,5.6930583
9/3/2022,9.247197891
9/3/2022,25.23041187
9/3/2022,0.609842056
9/3/2022,7.53421498
9/3/2022,112.9878231
9/3/2022,28.06766055
9/3/2022,22.49247051
9/3/2022,6.768519272
9/3/2022,8.600352887
9/3/2022,0.5280043
9/3/2022,64.20051487
9/3/2022,124.5349149
9/3/2022,56.74486776
9/3/2022,7.468905101
9/3/2022,18.32586679
9/3/2022,3.486310118
9/3/2022,33.46756312
9/3/2022,0.701333129
9/3/2022,18.93442708
9/3/2022,14.97242657
9/3/2022,6.641126772
9/3/2022,0.578462972
9/3/2022,7.53421498
9/3/2022,0.86913293
9/3/2022,28.5828325
9/3/2022,73.64443667
9/3/2022,15.17839875
9/3/2022,21.93409622
9/3/2022,15.85418668
9/3/2022,0.650607783
9/3/2022,63.53443415
9/3/2022,20.10778206
9/3/2022,14.34265066
9/3/2022,5.325933286
9/3/2022,6.768519272
9/3/2022,27.17953617
9/3/2022,4.189417874
9/3/2022,1.139426782
9/3/2022,15.81937035
9/3/2022,15.05061755
9/3/2022,23.20821974
9/3/2022,27.17953617
9/3/2022,1.321429764
9/3/2022,5.684023592
9/3/2022,1.412974197
9/3/2022,0.776787962
9/3/2022,32.76932156
9/3/2022,7.444695896
9/3/2022,9.658113239
9/3/2022,5.145042509
9/3/2022,33.46756312
9/3/2022,2.248859716
9/3/2022,18.95898638
9/3/2022,4.522364163
9/3/2022,122.5204316
9/3/2022,5.684023592
9/3/2022,64.20051487
9/3/2022,0.880108393
9/3/2022,16.34911649
9/3/2022,0.910159623
9/3/2022,4.914850124
9/3/2022,51.70434232
9/3/2022,0.580286204
9/3/2022,73.96552297
9/3/2022,0.5280043
9/3/2022,5.145042509
9/3/2022,2.119687834
9/3/2022,0.964130354
9/3/2022,66.1993925
9/3/2022,51.95128122
9/3/2022,15.74470989
9/3/2022,14.60920061
9/3/2022,52.53928845
9/3/2022,64.79982322
9/3/2022,3.234476307
9/3/2022,17.15268561
9/3/2022,0.580286204
9/3/2022,1.975890397
9/3/2022,6.19491615
9/3/2022,26.7283153
9/3/2022,0.889316126
9/3/2022,2.583649404
9/3/2022,0.580286204
9/3/2022,2.433884378
9/3/2022,2.317687227
9/3/2022,0.565612736
9/3/2022,6.768519272
9/3/2022,15.6324877
9/3/2022,21.54014329
9/3/2022,6.101042706
9/3/2022,2.500806112
9/3/2022,3.590014
9/3/2022,0.848799171
9/3/2022,31.59614706
9/3/2022,1.392632734
9/3/2022,0.702088991
9/3/2022,6.541980292
9/3/2022,5.996261482
9/3/2022,5.320797636
9/3/2022,29.89759219
9/3/2022,62.04305942
9/3/2022,11.84490873
9/3/2022,8.600352887
9/3/2022,1.248729215
9/3/2022,16.39752197
9/3/2022,7.331481279
9/3/2022,20.80584314
9/3/2022,2.935763836
9/3/2022,14.97242657
9/3/2022,3.374636814
9/3/2022,4.25411194
9/3/2022,5.325933286
9/3/2022,2.384748108
9/3/2022,19.56237547
9/3/2022,5.297473582
9/3/2022,3.027127761
9/3/2022,5.145042509
9/3/2022,41.45884815
9/3/2022,8.854544116
9/3/2022,6.591077767
9/3/2022,2.261122089
9/3/2022,2.803680266
9/3/2022,64.57524827
9/3/2022,1.477394814
9/3/2022,61.58554673
9/3/2022,0.72369244
9/3/2022,32.51894877
9/3/2022,1.577406893
9/3/2022,0.606013646
9/3/2022,6.530222635
9/3/2022,6.825260228
9/3/2022,9.342352278
9/3/2022,1.935185087
9/3/2022,2.056032195
9/3/2022,3.027127761
9/3/2022,6.101042706
9/3/2022,15.08059618
9/3/2022,2.725355639
9/3/2022,1.091412332
9/3/2022,5.684023592
9/3/2022,15.74470989
9/3/2022,1.150274219
9/3/2022,15.10794265
9/3/2022,4.64860023
9/3/2022,3.794929584
9/3/2022,24.29564999
9/3/2022,14.08147696
9/3/2022,11.9442054
9/3/2022,3.982752397
9/3/2022,0.580286204
9/3/2022,2.616721271
9/3/2022,9.807393514
9/3/2022,3.027127761
9/3/2022,1.050333818
9/3/2022,63.53443415
9/3/2022,9.342352278
9/3/2022,3.027127761
9/3/2022,12.46891065
9/3/2022,6.641126772
9/3/2022,11.84490873
9/3/2022,0.606013646
9/3/2022,3.486310118
9/3/2022,22.78909485
9/3/2022,7.781623185
9/3/2022,64.20051487
9/3/2022,0.814993126
9/3/2022,28.16168728
9/3/2022,4.688884341
9/3/2022,34.22222538
9/3/2022,0.63514685
9/3/2022,8.53767136
9/3/2022,5.059739495
9/3/2022,106.1877954
9/3/2022,5.059739495
9/3/2022,0.5280043
9/3/2022,5.518921851
9/3/2022,0.837331178
9/3/2022,3.248013481
9/3/2022,5.297473582
9/3/2022,54.03115587
9/3/2022,19.99394325
9/3/2022,16.34911649
9/3/2022,2.056032195
9/3/2022,13.28915065
9/3/2022,11.71181677
9/3/2022,1.61290381
9/3/2022,16.78080052
9/3/2022,0.83557964
9/3/2022,14.00883613
9/3/2022,93.94689197
9/3/2022,23.20821974
9/3/2022,0.87988516
9/3/2022,9.593976946
9/3/2022,5.326839578
9/3/2022,0.609235731
9/3/2022,16.34911649
9/3/2022,6.969816694
9/3/2022,90.68617413
9/3/2022,7.634422824
9/3/2022,24.06086354
9/3/2022,0.614042864
9/3/2022,3.527090974
9/3/2022,27.12992868
9/3/2022,1.342025211
9/3/2022,2.826224975
9/3/2022,11.17116014
9/3/2022,0.56629749
9/3/2022,3.027127761
9/3/2022,3.598320993
9/3/2022,64.20051487
9/3/2022,2.967252776
9/3/2022,37.82706297
9/3/2022,1.786419266
9/3/2022,6.79940667
9/3/2022,1.204527855
9/3/2022,34.22222538
9/3/2022,19.26205441
9/3/2022,51.96065153
9/3/2022,1.146788515
9/3/2022,61.90803167
9/3/2022,5.996261482
9/3/2022,42.7445488
9/3/2022,6.293305358
9/3/2022,25.76845695
9/3/2022,3.426435133
9/3/2022,0.645249118
9/3/2022,5.297473582
9/3/2022,18.32586679
9/3/2022,4.688884341
9/3/2022,16.34911649
9/3/2022,6.541980292
9/3/2022,6.718755728
9/3/2022,4.383320201
9/3/2022,1.565049515
9/3/2022,4.517228513
9/3/2022,7.444695896
9/3/2022,46.58087051
9/3/2022,17.19761371
9/3/2022,22.7873991
9/3/2022,64.20051487
9/3/2022,34.22222538
9/3/2022,4.235165243
9/3/2022,20.80584314
9/3/2022,22.19960249
9/3/2022,23.20821974
9/3/2022,19.26205441
9/3/2022,3.027127761
9/3/2022,0.580286204
9/3/2022,15.6468899
9/3/2022,18.32586679
9/3/2022,15.05061755
9/3/2022,97.43955269
9/3/2022,2.228137659
9/3/2022,5.297473582
9/3/2022,17.73123839
9/3/2022,37.43650187
9/3/2022,5.192692359
9/3/2022,3.941126132
9/3/2022,7.781623185
9/3/2022,17.98406881
9/3/2022,1.320481924
9/3/2022,1.910448617
9/3/2022,7.524567446
9/3/2022,10.78260039
9/3/2022,51.30652419
9/3/2022,7.227997208
9/3/2022,17.55958628
9/3/2022,13.77122666
9/3/2022,4.64860023
9/3/2022,63.53443415
9/3/2022,0.489131341
9/3/2022,12.87388003
9/3/2022,7.444695896
9/3/2022,8.135050403
9/3/2022,7.331481279
9/3/2022,14.04600679
9/3/2022,5.137222599
9/3/2022,50.58096512
9/3/2022,0.848799171
9/3/2022,1.570989197
9/3/2022,3.486310118
9/3/2022,23.91565218
9/3/2022,7.331481279
9/3/2022,0.964130354
9/3/2022,9.342352278
9/3/2022,4.64860023
9/3/2022,18.32586679
9/3/2022,27.89190989
9/3/2022,0.484717287
9/3/2022,20.10778206
9/3/2022,1.251064033
9/3/2022,6.924891451
9/3/2022,20.4118902
9/3/2022,5.297473582
9/3/2022,19.49751286
9/3/2022,5.114501372
9/3/2022,16.87296297
9/3/2022,14.97242657
9/3/2022,7.444695896
9/3/2022,27.21553715
9/3/2022,2.780520767
9/3/2022,24.29564999
9/3/2022,16.39752197
9/3/2022,5.297473582
9/3/2022,0.955941721
9/3/2022,15.85418668
9/3/2022,9.003824391
9/3/2022,1.715808711
9/3/2022,15.33192044
9/3/2022,0.621735218
9/3/2022,3.138544837
9/3/2022,3.381754569
9/3/2022,37.02657878
9/3/2022,1.786419266
9/3/2022,9.801534635
9/3/2022,59.00651912
9/3/2022,7.08146994
9/3/2022,58.56774843
9/3/2022,37.43650187
9/3/2022,3.426435133
9/3/2022,1.400995653
9/3/2022,0.720005864
9/3/2022,23.15214083
9/3/2022,63.03845055
9/3/2022,4.990505472
9/3/2022,24.97197009
9/3/2022,16.98616543
9/3/2022,6.1863643
9/3/2022,0.982134611
9/3/2022,7.53421498
9/3/2022,6.101042706
9/3/2022,3.861667954
9/3/2022,26.67707021
9/3/2022,9.294887283
9/3/2022,7.444695896
9/3/2022,7.569112411
9/3/2022,59.00651912
9/3/2022,21.54014329
9/3/2022,2.668876214
9/3/2022,2.788831125
9/3/2022,9.247197891
9/3/2022,6.101042706
9/3/2022,2.70388421
9/3/2022,8.830830306
9/3/2022,9.801534635
9/3/2022,6.969816694
9/3/2022,6.969816694
9/3/2022,4.318302184
9/3/2022,2.340521454
9/3/2022,7.773385817
9/3/2022,64.20051487
9/3/2022,3.08683447
9/3/2022,16.34911649
9/3/2022,9.247197891
9/3/2022,20.08723946
9/3/2022,4.25411194
9/3/2022,0.848799171
9/3/2022,4.159138207
9/3/2022,51.43283527
9/3/2022,28.86718965
9/3/2022,3.982752397
9/3/2022,3.027127761
9/3/2022,7.331481279
9/3/2022,27.17953617
9/3/2022,27.17953617
9/3/2022,7.781623185
9/3/2022,6.055695891
9/3/2022,58.69375518
9/3/2022,0.866109341
9/3/2022,11.20923921
9/3/2022,46.18368382
9/3/2022,1.649163792
9/3/2022,19.99394325
9/3/2022,29.6391504
9/3/2022,7.897440936
9/3/2022,5.297473582
9/3/2022,5.684023592
9/3/2022,9.706380247
9/3/2022,0.880108393
9/3/2022,2.261122089
9/3/2022,58.69375518
9/3/2022,11.84490873
9/3/2022,14.79008235
9/3/2022,2.228137659
9/3/2022,2.788831125
9/3/2022,6.277900817
9/3/2022,15.52882025
9/3/2022,6.641126772
9/3/2022,1.070335947
9/3/2022,5.684023592
9/3/2022,0.83557964
9/3/2022,8.600352887
9/3/2022,5.996261482
9/3/2022,9.801534635
9/3/2022,9.807393514
9/3/2022,0.720005864
9/3/2022,14.79568734
9/3/2022,8.854544116
9/3/2022,4.441934753
9/3/2022,3.982752397
9/3/2022,0.964130354
9/3/2022,2.120995109
9/3/2022,0.614042864
9/3/2022,5.320797636
9/3/2022,16.34911649
9/3/2022,2.120995109
9/3/2022,1.047988988
9/3/2022,4.441934753
9/3/2022,0.943892993
9/3/2022,6.920414616
9/3/2022,4.96270733
9/3/2022,5.192692359
9/3/2022,6.969816694
9/3/2022,2.788831125
9/3/2022,4.1880816
9/3/2022,1.959639143
9/3/2022,0.722852165
9/3/2022,12.75097392
9/3/2022,0.953450759
9/3/2022,6.969816694
9/3/2022,3.248013481
9/3/2022,4.880454469
9/3/2022,22.78909485
9/3/2022,1.791509227
9/3/2022,3.948851544
9/3/2022,19.61179846
9/3/2022,13.77122666
9/3/2022,12.11072558
9/3/2022,3.486310118
9/3/2022,21.54014329
9/3/2022,15.09431097
9/3/2022,3.527090974
9/3/2022,48.36478266
9/3/2022,3.228316408
9/3/2022,7.444037649
9/3/2022,7.093871812
9/3/2022,0.83557964
9/3/2022,27.17953617
9/3/2022,16.9982292
9/3/2022,0.811190735
9/3/2022,8.021832364
9/3/2022,16.98616543
9/3/2022,0.992060689
9/3/2022,0.730668869
9/3/2022,19.26205441
9/3/2022,66.74871065
9/3/2022,6.304017679
9/3/2022,18.76607081
9/3/2022,5.297473582
9/3/2022,44.51560736
9/3/2022,9.658113239
9/3/2022,8.49131816
9/3/2022,0.817243508
9/3/2022,5.684023592
9/3/2022,72.51261915
9/3/2022,34.50658253
9/3/2022,0.742133738
9/3/2022,8.005049217
9/3/2022,1.696368072
9/3/2022,25.36855601
9/3/2022,7.897440936
9/3/2022,0.507103236
9/3/2022,5.320797636
9/3/2022,3.138544837
9/3/2022,4.159138207
9/3/2022,61.58554673
9/3/2022,28.12997403
9/3/2022,2.029902602
9/3/2022,4.512823392
9/3/2022,3.486310118
9/3/2022,4.951543757
9/3/2022,6.101042706
9/3/2022,5.996261482
9/3/2022,14.89084173
9/3/2022,14.94461814
9/3/2022,0.580286204
9/3/2022,153.2358702
9/3/2022,0.833691001
9/3/2022,14.29847145
9/3/2022,9.801534635
9/3/2022,16.34911649
9/3/2022,0.848799171
9/3/2022,63.03845055
9/3/2022,7.345549416
9/3/2022,14.00883613
9/3/2022,7.773385817
9/3/2022,1.097971725
9/3/2022,20.59587987
9/3/2022,15.05061755
9/3/2022,35.22893579
9/3/2022,5.898357413
9/3/2022,1.146788515
9/3/2022,5.406335136
9/3/2022,5.518921851
9/3/2022,17.55958628
9/3/2022,1.888828143
9/3/2022,0.69458423
9/3/2022,12.27370539
9/3/2022,7.08146994
9/3/2022,0.942849227
9/3/2022,1.233941204
9/3/2022,5.684023592
9/3/2022,0.744518213
9/3/2022,8.600352887
9/3/2022,22.7873991
9/3/2022,0.8952639
9/3/2022,2.960989851
9/3/2022,19.99394325
9/3/2022,20.10778206
9/3/2022,16.34911649
9/3/2022,103.5406375
9/3/2022,40.19237643
9/3/2022,2.679362481
9/3/2022,8.135050403
9/3/2022,2.198401072
9/3/2022,3.029102314
9/3/2022,0.985773836
9/3/2022,2.967252776
9/3/2022,4.189417874
9/3/2022,19.26205441
9/3/2022,5.320797636
9/3/2022,7.331481279
9/3/2022,1.830034378
9/3/2022,0.982134611
9/3/2022,2.679362481
9/3/2022,0.814993126
9/3/2022,3.248013481
9/3/2022,1.662182729
9/3/2022,8.994453716
9/3/2022,6.277900817
9/3/2022,24.24030293
9/3/2022,2.391421133
9/3/2022,6.606590738
9/3/2022,2.244014446
9/3/2022,17.97208994
9/3/2022,0.580286204
9/3/2022,2.271612752
9/3/2022,1.235003016
9/3/2022,27.38205733
9/3/2022,5.492453465
9/3/2022,14.79568734
9/3/2022,18.95898638
9/3/2022,3.447710503
9/3/2022,11.42788961
9/3/2022,103.039941
9/3/2022,18.85133013
9/3/2022,3.027127761
9/3/2022,3.478298844
9/3/2022,7.773385817
9/3/2022,6.101042706
9/3/2022,4.688884341
9/3/2022,22.7873991
9/3/2022,4.235165243
9/3/2022,23.20821974
9/3/2022,11.78359762
9/3/2022,14.96236979
9/3/2022,57.24085136
9/3/2022,0.721185414
9/3/2022,9.658113239
9/3/2022,6.101042706
9/3/2022,0.412588731
9/3/2022,18.32586679
9/3/2022,5.898357413
9/3/2022,34.22222538
9/3/2022,20.58884864
9/3/2022,4.688884341
9/3/2022,0.708510997
9/3/2022,14.00883613
9/3/2022,5.297473582
9/3/2022,3.982752397
9/3/2022,24.24030293
9/3/2022,5.141352406
9/3/2022,4.880454469
9/3/2022,11.71731455
9/3/2022,1.139426782
9/3/2022,64.20051487
9/3/2022,0.219326057
9/3/2022,6.101042706
9/3/2022,1.235003016
9/3/2022,0.833691001
9/3/2022,17.80915058
9/3/2022,11.4167969
9/3/2022,9.801534635
9/3/2022,4.235165243
9/3/2022,1.44942578
9/3/2022,19.35293931
9/3/2022,5.297473582
9/3/2022,4.230309192
9/3/2022,17.49084286
9/3/2022,13.17021837
9/3/2022,4.688884341
9/3/2022,16.18259631
9/3/2022,5.604224865
9/3/2022,0.973308955
9/3/2022,0.890255691
9/3/2022,7.807263605
9/3/2022,6.969816694
9/3/2022,1.830034378
9/3/2022,0.720788811
9/3/2022,107.6661975
9/3/2022,2.679362481
9/3/2022,49.3517743
9/3/2022,9.807393514
9/3/2022,1.555876321
9/3/2022,15.33192044
9/3/2022,57.24085136
9/3/2022,15.85418668
9/3/2022,103.039941
9/3/2022,9.059535243
9/3/2022,0.426067653
9/3/2022,20.10778206
9/3/2022,31.34425053
9/3/2022,45.24053291
9/3/2022,17.55958628
9/3/2022,4.880454469
9/3/2022,16.89350557
9/3/2022,28.58019951
9/3/2022,1.559892932
9/3/2022,0.565718893
9/3/2022,28.5828325
9/3/2022,2.780520767
9/3/2022,10.51490738
9/3/2022,1.095491356
9/3/2022,18.65487824
9/3/2022,0.86913293
9/3/2022,2.252637974
9/3/2022,29.38891653
9/3/2022,0.910159623
9/3/2022,54.5689597
9/3/2022,59.18129279
9/3/2022,13.21933514
9/3/2022,4.235165243
9/3/2022,0.936012749
9/3/2022,14.74471669
9/3/2022,15.6468899
9/3/2022,3.027127761
9/3/2022,26.05897303
9/3/2022,11.17850027
9/3/2022,11.71731455
9/3/2022,24.97197009
9/3/2022,8.761097391
9/3/2022,192.6783555
9/3/2022,16.62293948
9/3/2022,2.228137659
9/3/2022,1.062245189
9/3/2022,11.93483791
9/3/2022,2.967252776
9/3/2022,6.23300296
9/3/2022,14.96236979
9/3/2022,16.07725765
9/3/2022,11.17850027
9/3/2022,1.204358854
9/3/2022,14.97242657
9/3/2022,4.880454469
9/3/2022,22.96707224
9/3/2022,1.105538605
9/3/2022,26.10595615
9/3/2022,3.027127761
9/3/2022,5.059739495
9/3/2022,0.669980419
9/3/2022,4.880454469
9/3/2022,5.297473582
9/3/2022,3.426720325
9/3/2022,11.84490873
9/3/2022,6.969816694
9/3/2022,112.9878231
9/3/2022,13.77122666
9/3/2022,0.393757789
9/3/2022,0.623521436
9/3/2022,1.139426782
9/3/2022,15.74470989
9/3/2022,0.501334576
9/3/2022,24.77604266
9/3/2022,17.15268561
9/3/2022,12.11072558
9/3/2022,0.5280043
9/3/2022,0.557751801
9/3/2022,3.355721644
9/3/2022,4.64860023
9/3/2022,8.854544116
9/3/2022,1.191457982
9/3/2022,4.569108728
9/3/2022,0.869903157
9/3/2022,11.84490873
9/3/2022,9.059535243
9/3/2022,2.213488934
9/3/2022,0.884516527
9/3/2022,9.801534635
9/3/2022,7.093871812
9/3/2022,5.604224865
9/3/2022,2.788831125
9/3/2022,4.235165243
9/3/2022,7.897440936
9/3/2022,7.331481279
9/3/2022,1.470940788
9/3/2022,2.250340349
9/3/2022,8.005049217
9/3/2022,21.54014329
9/3/2022,1.146788515
9/3/2022,0.894153931
9/3/2022,1.139426782
9/3/2022,10.86718469
9/3/2022,64.79982322
9/3/2022,31.34425053
9/3/2022,162.000874
9/3/2022,4.990505472
9/3/2022,6.79940667
9/3/2022,7.773385817
9/3/2022,4.441934753
9/3/2022,3.486310118
9/3/2022,0.649161658
9/3/2022,4.189417874
9/3/2022,13.17021837
9/3/2022,5.297473582
9/3/2022,32.51894877
9/3/2022,6.969816694
9/3/2022,24.78287184
9/3/2022,19.61179846
9/3/2022,32.0146593
9/3/2022,70.05306994
9/3/2022,9.962852024
9/3/2022,2.261122089
9/3/2022,8.625320553
9/3/2022,3.14311346
9/3/2022,8.932850117
9/3/2022,4.441934753
9/3/2022,73.96552297
9/3/2022,0.284332428
9/3/2022,353.3901398
9/3/2022,19.61179846
9/3/2022,7.331481279
9/3/2022,25.74273019
9/3/2022,4.751275416
9/3/2022,17.31316698
9/3/2022,3.138544837
9/3/2022,22.36888687
9/3/2022,3.248013481
9/3/2022,14.00883613
9/3/2022,15.05061755
9/3/2022,5.297473582
9/3/2022,0.854279831
9/3/2022,4.790468286
9/3/2022,6.641126772
9/3/2022,2.001818779
9/3/2022,4.170102938
9/3/2022,35.98359805
9/3/2022,46.18368382
9/3/2022,11.84490873
9/3/2022,2.179707532
9/3/2022,33.46756312
9/3/2022,7.444695896
